               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.087329,            0.023088,            0.046964,             0.30346,             0.31589,             0.19804,            0.062353,            0.065839,            0.018238,            0.038482,           0.0033122,           0.0033122,             0.07019
                   1,            0.055011,            0.015598,            0.033816,             0.42374,             0.52775,             0.49288,             0.18658,             0.05803,            0.013856,            0.029637,            0.003356,            0.003356,              0.0369
